ds;country;polygon_source;polygon_id;polygon_name;all_day_bing_tiles_visited_relative_change;all_day_ratio_single_tile_users;baseline_name;baseline_type
06/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;0.01922;0.15438;full_february;DAY_OF_WEEK
07/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;0.00297;0.15199;full_february;DAY_OF_WEEK
08/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;0.02369;0.13928;full_february;DAY_OF_WEEK
09/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.0088;0.13227;full_february;DAY_OF_WEEK
10/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.03356;0.17866;full_february;DAY_OF_WEEK
11/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.131;0.288;full_february;DAY_OF_WEEK
12/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;0.02495;0.15094;full_february;DAY_OF_WEEK
13/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;0.01829;0.15036;full_february;DAY_OF_WEEK
14/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.00818;0.15944;full_february;DAY_OF_WEEK
15/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;0.01273;0.14492;full_february;DAY_OF_WEEK
16/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.0013;0.13455;full_february;DAY_OF_WEEK
17/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.02924;0.18163;full_february;DAY_OF_WEEK
18/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.04181;0.26021;full_february;DAY_OF_WEEK
19/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.01025;0.1707;full_february;DAY_OF_WEEK
20/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.02656;0.18363;full_february;DAY_OF_WEEK
21/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.02565;0.16834;full_february;DAY_OF_WEEK
22/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.03136;0.16879;full_february;DAY_OF_WEEK
23/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.06599;0.16674;full_february;DAY_OF_WEEK
24/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.05543;0.19483;full_february;DAY_OF_WEEK
25/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.18776;0.32559;full_february;DAY_OF_WEEK
26/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.08262;0.20489;full_february;DAY_OF_WEEK
27/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.05822;0.19608;full_february;DAY_OF_WEEK
28/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.0168;0.17101;full_february;DAY_OF_WEEK
29/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;0.16162;0.13476;full_february;DAY_OF_WEEK
30/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.24312;0.22956;full_february;DAY_OF_WEEK
31/10/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.41648;0.33634;full_february;DAY_OF_WEEK
01/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.47489;0.46486;full_february;DAY_OF_WEEK
02/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.20731;0.22905;full_february;DAY_OF_WEEK
03/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.18783;0.22731;full_february;DAY_OF_WEEK
04/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.23221;0.24323;full_february;DAY_OF_WEEK
05/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.19424;0.21419;full_february;DAY_OF_WEEK
06/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.23521;0.20624;full_february;DAY_OF_WEEK
07/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.45029;0.34253;full_february;DAY_OF_WEEK
08/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.50525;0.44294;full_february;DAY_OF_WEEK
09/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.19382;0.22368;full_february;DAY_OF_WEEK
10/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.14912;0.20905;full_february;DAY_OF_WEEK
11/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.56318;0.41388;full_february;DAY_OF_WEEK
12/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.17955;0.20628;full_february;DAY_OF_WEEK
13/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.22436;0.20297;full_february;DAY_OF_WEEK
14/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.40457;0.30483;full_february;DAY_OF_WEEK
15/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.545;0.4964;full_february;DAY_OF_WEEK
16/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.17643;0.21998;full_february;DAY_OF_WEEK
17/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.14646;0.20597;full_february;DAY_OF_WEEK
18/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.18787;0.22288;full_february;DAY_OF_WEEK
19/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.17958;0.21081;full_february;DAY_OF_WEEK
20/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.21005;0.19755;full_february;DAY_OF_WEEK
21/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.38269;0.2969;full_february;DAY_OF_WEEK
22/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.48132;0.42981;full_february;DAY_OF_WEEK
23/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.16353;0.21111;full_february;DAY_OF_WEEK
24/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.13958;0.20755;full_february;DAY_OF_WEEK
25/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.18457;0.21934;full_february;DAY_OF_WEEK
26/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.16167;0.19871;full_february;DAY_OF_WEEK
27/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.19068;0.18611;full_february;DAY_OF_WEEK
28/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.22649;0.23096;full_february;DAY_OF_WEEK
29/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.31836;0.35137;full_february;DAY_OF_WEEK
30/11/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.07898;0.18626;full_february;DAY_OF_WEEK
01/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.05634;0.18524;full_february;DAY_OF_WEEK
02/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.09648;0.19385;full_february;DAY_OF_WEEK
03/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10874;0.19409;full_february;DAY_OF_WEEK
04/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.11992;0.17407;full_february;DAY_OF_WEEK
05/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.22184;0.2445;full_february;DAY_OF_WEEK
06/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.36425;0.38057;full_february;DAY_OF_WEEK
07/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10458;0.20534;full_february;DAY_OF_WEEK
08/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.0522;0.17992;full_february;DAY_OF_WEEK
09/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10837;0.19723;full_february;DAY_OF_WEEK
10/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10091;0.18649;full_february;DAY_OF_WEEK
11/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.12815;0.17779;full_february;DAY_OF_WEEK
12/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.21056;0.23789;full_february;DAY_OF_WEEK
13/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.32387;0.36444;full_february;DAY_OF_WEEK
14/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.07505;0.18626;full_february;DAY_OF_WEEK
15/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;0.00775;0.16758;full_february;DAY_OF_WEEK
16/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.02912;0.18042;full_february;DAY_OF_WEEK
17/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.01564;0.16731;full_february;DAY_OF_WEEK
18/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.05471;0.15961;full_february;DAY_OF_WEEK
19/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.11391;0.22884;full_february;DAY_OF_WEEK
20/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.17308;0.3172;full_february;DAY_OF_WEEK
21/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.12001;0.22199;full_february;DAY_OF_WEEK
22/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.03412;0.18489;full_february;DAY_OF_WEEK
23/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.06539;0.19272;full_february;DAY_OF_WEEK
24/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.16302;0.19876;full_february;DAY_OF_WEEK
25/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.51826;0.32749;full_february;DAY_OF_WEEK
26/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.22791;0.26003;full_february;DAY_OF_WEEK
27/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.32442;0.41144;full_february;DAY_OF_WEEK
28/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.25157;0.27963;full_february;DAY_OF_WEEK
29/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.18201;0.23822;full_february;DAY_OF_WEEK
30/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.15819;0.21769;full_february;DAY_OF_WEEK
31/12/2020;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.21128;0.21659;full_february;DAY_OF_WEEK
01/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.58995;0.39422;full_february;DAY_OF_WEEK
02/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.22877;0.26839;full_february;DAY_OF_WEEK
03/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.28481;0.39248;full_february;DAY_OF_WEEK
04/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.12146;0.19961;full_february;DAY_OF_WEEK
05/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.07696;0.18477;full_february;DAY_OF_WEEK
06/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.09892;0.1927;full_february;DAY_OF_WEEK
07/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.09454;0.17909;full_february;DAY_OF_WEEK
08/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.1118;0.17056;full_february;DAY_OF_WEEK
09/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.20055;0.24483;full_february;DAY_OF_WEEK
10/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.28804;0.36589;full_february;DAY_OF_WEEK
11/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.06601;0.18746;full_february;DAY_OF_WEEK
12/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.05788;0.18671;full_february;DAY_OF_WEEK
13/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.09996;0.19749;full_february;DAY_OF_WEEK
14/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10099;0.18632;full_february;DAY_OF_WEEK
15/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.11215;0.16647;full_february;DAY_OF_WEEK
16/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.23548;0.24935;full_february;DAY_OF_WEEK
17/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.32756;0.374;full_february;DAY_OF_WEEK
18/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.09509;0.18585;full_february;DAY_OF_WEEK
19/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.04926;0.17301;full_february;DAY_OF_WEEK
20/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.09963;0.19349;full_february;DAY_OF_WEEK
21/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10695;0.18783;full_february;DAY_OF_WEEK
22/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.14127;0.18071;full_february;DAY_OF_WEEK
23/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.24244;0.2578;full_february;DAY_OF_WEEK
24/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.352;0.38894;full_february;DAY_OF_WEEK
25/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.08789;0.18655;full_february;DAY_OF_WEEK
26/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.06129;0.17985;full_february;DAY_OF_WEEK
27/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.12215;0.20979;full_february;DAY_OF_WEEK
28/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.09178;0.17963;full_february;DAY_OF_WEEK
29/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.11324;0.16752;full_february;DAY_OF_WEEK
30/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.20365;0.24428;full_february;DAY_OF_WEEK
31/01/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.3589;0.39599;full_february;DAY_OF_WEEK
01/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.11748;0.20605;full_february;DAY_OF_WEEK
02/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.06528;0.1817;full_february;DAY_OF_WEEK
03/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.09732;0.19302;full_february;DAY_OF_WEEK
04/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.08791;0.17905;full_february;DAY_OF_WEEK
05/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10994;0.16865;full_february;DAY_OF_WEEK
06/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.22654;0.25788;full_february;DAY_OF_WEEK
07/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.3018;0.3644;full_february;DAY_OF_WEEK
08/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.15416;0.22988;full_february;DAY_OF_WEEK
09/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.12829;0.21804;full_february;DAY_OF_WEEK
10/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.14096;0.2102;full_february;DAY_OF_WEEK
11/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.13124;0.20602;full_february;DAY_OF_WEEK
12/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.20269;0.22168;full_february;DAY_OF_WEEK
13/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.15399;0.22736;full_february;DAY_OF_WEEK
14/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.21247;0.33076;full_february;DAY_OF_WEEK
15/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10898;0.20819;full_february;DAY_OF_WEEK
16/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.07665;0.19972;full_february;DAY_OF_WEEK
17/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.0806;0.18898;full_february;DAY_OF_WEEK
18/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.12886;0.20824;full_february;DAY_OF_WEEK
19/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.12163;0.18131;full_february;DAY_OF_WEEK
20/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.13919;0.22507;full_february;DAY_OF_WEEK
21/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.21854;0.34424;full_february;DAY_OF_WEEK
22/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.09558;0.19273;full_february;DAY_OF_WEEK
23/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.03179;0.1643;full_february;DAY_OF_WEEK
24/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.05138;0.17148;full_february;DAY_OF_WEEK
25/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.05756;0.16545;full_february;DAY_OF_WEEK
26/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.08498;0.1566;full_february;DAY_OF_WEEK
27/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10986;0.20743;full_february;DAY_OF_WEEK
28/02/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.14823;0.30631;full_february;DAY_OF_WEEK
01/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.04864;0.17174;full_february;DAY_OF_WEEK
02/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.019;0.16127;full_february;DAY_OF_WEEK
03/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.04003;0.17001;full_february;DAY_OF_WEEK
04/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.03869;0.1589;full_february;DAY_OF_WEEK
05/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.06659;0.15338;full_february;DAY_OF_WEEK
06/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10758;0.20436;full_february;DAY_OF_WEEK
07/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.20046;0.32071;full_february;DAY_OF_WEEK
08/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.05536;0.17641;full_february;DAY_OF_WEEK
09/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.02341;0.1641;full_february;DAY_OF_WEEK
10/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.05096;0.17356;full_february;DAY_OF_WEEK
11/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.07547;0.17749;full_february;DAY_OF_WEEK
12/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.0944;0.16189;full_february;DAY_OF_WEEK
13/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.19203;0.24005;full_february;DAY_OF_WEEK
14/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.24754;0.33978;full_february;DAY_OF_WEEK
15/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.07886;0.18575;full_february;DAY_OF_WEEK
16/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.03276;0.16824;full_february;DAY_OF_WEEK
17/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.06054;0.17561;full_february;DAY_OF_WEEK
18/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.06204;0.16993;full_february;DAY_OF_WEEK
19/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.09561;0.16757;full_february;DAY_OF_WEEK
20/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.11442;0.2109;full_february;DAY_OF_WEEK
21/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.19511;0.32671;full_february;DAY_OF_WEEK
22/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.04193;0.17321;full_february;DAY_OF_WEEK
23/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.00352;0.16064;full_february;DAY_OF_WEEK
24/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.01794;0.16651;full_february;DAY_OF_WEEK
25/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.03926;0.16401;full_february;DAY_OF_WEEK
26/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.06578;0.15602;full_february;DAY_OF_WEEK
27/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10842;0.20656;full_february;DAY_OF_WEEK
28/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.10398;0.29423;full_february;DAY_OF_WEEK
29/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.01549;0.16612;full_february;DAY_OF_WEEK
30/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;0.01135;0.15475;full_february;DAY_OF_WEEK
31/03/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;-0.012;0.16152;full_february;DAY_OF_WEEK
01/04/2021;FRA;GADM;FRA.10_1;Nouvelle-Aquitaine;0.02189;0.14712;full_february;DAY_OF_WEEK
01/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.07278;0.25727;full_february;DAY_OF_WEEK
02/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.0211;0.15677;full_february;DAY_OF_WEEK
03/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.01042;0.14912;full_february;DAY_OF_WEEK
04/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.01264;0.15316;full_february;DAY_OF_WEEK
05/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.00852;0.14466;full_february;DAY_OF_WEEK
06/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.01183;0.13437;full_february;DAY_OF_WEEK
07/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.03919;0.17854;full_february;DAY_OF_WEEK
08/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.03777;0.24966;full_february;DAY_OF_WEEK
09/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.00455;0.1487;full_february;DAY_OF_WEEK
10/03/2020;FRA;GADM;FRA.11_1;Occitanie;0.02021;0.13678;full_february;DAY_OF_WEEK
11/03/2020;FRA;GADM;FRA.11_1;Occitanie;0.029;0.13735;full_february;DAY_OF_WEEK
12/03/2020;FRA;GADM;FRA.11_1;Occitanie;0.00488;0.13682;full_february;DAY_OF_WEEK
13/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.02908;0.13364;full_february;DAY_OF_WEEK
14/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.12118;0.20503;full_february;DAY_OF_WEEK
15/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.21606;0.29271;full_february;DAY_OF_WEEK
16/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.20016;0.24582;full_february;DAY_OF_WEEK
17/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.39236;0.35569;full_february;DAY_OF_WEEK
18/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.57852;0.48422;full_february;DAY_OF_WEEK
19/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.60343;0.49223;full_february;DAY_OF_WEEK
20/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.63781;0.49168;full_february;DAY_OF_WEEK
21/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.68943;0.55427;full_february;DAY_OF_WEEK
22/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.7209;0.65696;full_february;DAY_OF_WEEK
23/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.63157;0.52613;full_february;DAY_OF_WEEK
24/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.63133;0.53404;full_february;DAY_OF_WEEK
25/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.63517;0.52599;full_february;DAY_OF_WEEK
26/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.64585;0.54433;full_february;DAY_OF_WEEK
27/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.65346;0.50873;full_february;DAY_OF_WEEK
28/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.69123;0.54641;full_february;DAY_OF_WEEK
29/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.72964;0.66859;full_february;DAY_OF_WEEK
30/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.63982;0.5433;full_february;DAY_OF_WEEK
31/03/2020;FRA;GADM;FRA.11_1;Occitanie;-0.61777;0.51372;full_february;DAY_OF_WEEK
01/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.62173;0.52026;full_february;DAY_OF_WEEK
02/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.61563;0.50338;full_february;DAY_OF_WEEK
03/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.62108;0.47113;full_february;DAY_OF_WEEK
04/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.6589;0.50733;full_february;DAY_OF_WEEK
05/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.69887;0.62107;full_february;DAY_OF_WEEK
06/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.59144;0.4802;full_february;DAY_OF_WEEK
07/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.58539;0.47991;full_february;DAY_OF_WEEK
08/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.58737;0.47382;full_february;DAY_OF_WEEK
09/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.58011;0.45964;full_february;DAY_OF_WEEK
10/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.59122;0.43892;full_february;DAY_OF_WEEK
11/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.63932;0.48337;full_february;DAY_OF_WEEK
12/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.6907;0.6009;full_february;DAY_OF_WEEK
13/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.74362;0.62708;full_february;DAY_OF_WEEK
14/04/2020;FRA;GADM;FRA.11_1;Occitanie;-0.54084;0.42299;full_february;DAY_OF_WEEK
